## Sumup : test_f[4, 5, 6, 7].dat : 4 files
# # I(2Theta) vs. 2Theta :  IsMon = [9756629, 9757176, 9829431, 9840326, 9846266, 9840825, 9844477, 9841924, 9840945, 9844077, 9844991, 9836086, 9840324, 9841353, 9840286] IsPos = [-0.35020000000000001, -0.69240000000000002, -1.0490999999999999, -1.3999999999999999, -1.7497, -10.3489, -10.6996, -11.0495, -11.4001, -11.75, -20.348600000000001, -20.6997, -21.049700000000001, -21.400400000000001, -21.749700000000001] Positions = [-0.34999999999999998, -0.69999999999999996, -1.05, -1.3999999999999999, -1.75, -10.35, -10.699999999999999, -11.050000000000001, -11.4, -11.75, -20.350000000000001, -20.699999999999999, -21.050000000000001, -21.399999999999999, -21.75] Mode = auto AquTime = 10.000000 Bad channels = /beamlines/bl04/controls/mythen/cal/bad_20161108_13KeV.chans Ang conv = /beamlines/bl04/controls/mythen/cal/angconv_20150421_pk3.off Binsize = 0.0060
#test_fsum.dat : imon 3.92601e+07 sec 0 i14 0 iring 0 ixbfe_tot 0 idcm2 0 ixbo_tot 0 ixbo_timer 0 ixbhp_tot 0 ixbpd_tot 0 Monitor 0 
#     10413
 1.9120000E+00  1.1458058E+05  6.6474796E+02
 1.9180000E+00  1.1565913E+05  6.6431510E+02
 1.9240000E+00  1.1522746E+05  6.6336176E+02
 1.9300000E+00  1.1478256E+05  6.6202573E+02
 1.9360000E+00  1.1556550E+05  6.6398788E+02
 1.9420000E+00  1.1498847E+05  6.6261915E+02
 1.9480000E+00  1.1459235E+05  6.6236017E+02
 1.9540000E+00  1.1479289E+05  6.6127725E+02
 1.9600000E+00  1.1428594E+05  6.6292772E+02
 1.9660000E+00  1.1523881E+05  6.6478595E+02
 1.9720000E+00  1.1447037E+05  6.6113358E+02
 1.9780000E+00  1.1403966E+05  6.6095992E+02
 1.9840000E+00  1.1444910E+05  6.6129854E+02
 1.9900000E+00  1.1431965E+05  6.6262678E+02
 1.9960000E+00  1.1532528E+05  6.6282877E+02
 2.0020000E+00  1.1373811E+05  6.5882338E+02
 2.0080000E+00  1.1403518E+05  6.5965276E+02
 2.0140000E+00  1.1393821E+05  6.5841112E+02
 2.0200000E+00  1.1373590E+05  6.6001218E+02
 2.0260000E+00  1.1336814E+05  6.6062597E+02
 2.0320000E+00  1.1349012E+05  6.5771582E+02
 2.0380000E+00  1.1368823E+05  6.5968319E+02
 2.0440000E+00  1.1278047E+05  6.5962041E+02
 2.0500000E+00  1.1303366E+05  6.5789503E+02
 2.0560000E+00  1.1348093E+05  6.5652122E+02
 2.0620000E+00  1.1288924E+05  6.5967281E+02
 2.0680000E+00  1.1291207E+05  6.5944006E+02
 2.0740000E+00  1.1280060E+05  6.5881517E+02
 2.0800000E+00  1.1357291E+05  6.5790837E+02
 2.0860000E+00  1.1283905E+05  6.6075211E+02
 2.0920000E+00  1.1245685E+05  6.5661576E+02
 2.0980000E+00  1.1250548E+05  6.5705702E+02
 2.1040000E+00  1.1250105E+05  6.5744298E+02
 2.1100000E+00  1.1250116E+05  6.5737573E+02
 2.1160000E+00  1.1210072E+05  6.5794120E+02
 2.1220000E+00  1.1211707E+05  6.5621789E+02
 2.1280000E+00  1.1205201E+05  6.5814841E+02
 2.1340000E+00  1.1218175E+05  6.5459187E+02
 2.1400000E+00  1.1200021E+05  6.5521683E+02
 2.1460000E+00  1.1166653E+05  6.5467221E+02
 2.1520000E+00  1.1142214E+05  6.5310412E+02
 2.1580000E+00  1.1174520E+05  6.5533073E+02
 2.1640000E+00  1.1179393E+05  6.5325856E+02
 2.1700000E+00  1.1149783E+05  6.5420832E+02
 2.1760000E+00  1.1107954E+05  6.5379292E+02
 2.1820000E+00  1.1166364E+05  6.5311773E+02
 2.1880000E+00  1.1099836E+05  6.5368084E+02
 2.1940000E+00  1.1082380E+05  6.5376034E+02
 2.2000000E+00  1.1149801E+05  6.5574528E+02
 2.2060000E+00  1.1065155E+05  6.5411751E+02
 2.2120000E+00  1.1067995E+05  6.5252430E+02
 2.2180000E+00  1.1105729E+05  6.5369270E+02
 2.2240000E+00  1.1064856E+05  6.5091203E+02
 2.2300000E+00  1.1013815E+05  6.5196282E+02
 2.2360000E+00  1.1012550E+05  6.4902534E+02
 2.2420000E+00  1.1026575E+05  6.5229630E+02
 2.2480000E+00  1.0990630E+05  6.5022972E+02
 2.2540000E+00  1.0987429E+05  6.5173715E+02
 2.2600000E+00  1.1003169E+05  6.5052419E+02
 2.2660000E+00  1.0945030E+05  6.5034729E+02
 2.2720000E+00  1.1005298E+05  6.5193342E+02
 2.2780000E+00  1.0931328E+05  6.4675567E+02
 2.2840000E+00  1.0985056E+05  6.5011046E+02
 2.2900000E+00  1.0947812E+05  6.4829624E+02
 2.2960000E+00  1.0957382E+05  6.4836595E+02
 2.3020000E+00  1.1014327E+05  6.5065693E+02
 2.3080000E+00  1.0962699E+05  6.4886645E+02
 2.3140000E+00  1.0916239E+05  6.4794096E+02
 2.3200000E+00  1.0871899E+05  6.4870798E+02
 2.3260000E+00  1.0918539E+05  6.4936429E+02
 2.3320000E+00  1.0865340E+05  6.4599544E+02
 2.3380000E+00  1.0922503E+05  6.4818064E+02
 2.3440000E+00  1.0915468E+05  6.4728190E+02
 2.3500000E+00  1.0889030E+05  6.4711226E+02
 2.3560000E+00  1.0902367E+05  6.4940811E+02
 2.3620000E+00  1.0826540E+05  6.4711555E+02
 2.3680000E+00  1.0826710E+05  6.4588601E+02
 2.3740000E+00  1.0835345E+05  6.4564517E+02
 2.3800000E+00  1.0817770E+05  6.4782748E+02
 2.3860000E+00  1.0813361E+05  6.4551024E+02
 2.3920000E+00  1.0817903E+05  6.4810647E+02
